message_id,customer_name,customer_email,subject,body,received_at,product,category,department,priority,sentiment,summary,draft_reply,status
42d33a7c-9075-477a-b03e-26e33791db0c,Charlotte White,charlotte.white273@yahoo.com,Assistance required for NovaBuds Lite,"Dear Customer Service,

I recently purchased the NovaBuds Lite and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-12 13:56:37.190378,NovaBuds Lite,Delivery,Logistics,Medium,Neutral,"Assistance required for NovaBuds Lite: Dear Customer Service,

I recently purchased the NovaBuds Lite and I've been exp...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
26a6805c-1e7a-46f3-867b-696867d76b61,Ethan Anderson,ethan.anderson867@gmail.com,Refund request on my NovaBuds Pro,"Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-12 20:17:37.206863,NovaBuds Pro,Billing,Finance,High,Negative,"Refund request on my NovaBuds Pro: Hello Support Team,

I recently purchased the NovaBuds Pro and I've been experie...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
ba3962ac-ec2f-44ed-a1de-a8433fbf4a2b,Daniel Martinez,daniel.martinez418@hotmail.com,Problem with NovaTab Mini,"Hello Support Team,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-13 02:48:37.187548,NovaTab Mini,Warranty,Warranty,Low,Neutral,"Problem with NovaTab Mini: Hello Support Team,

I recently purchased the NovaTab Mini and I've been experie...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
bc1816b6-9bbc-4d69-ae9b-81a171aaedd7,Charlotte White,charlotte.white324@yahoo.com,Assistance required for NovaBook Air 13,"Good morning,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-13 08:03:37.220020,NovaBook Air 13,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaBook Air 13: Good morning,

I recently purchased the NovaBook Air 13 and I've been experienci...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
6e99da01-9b6a-46c4-97c8-fc5a2f346f21,Olivia Taylor,olivia.taylor944@icloud.com,NovaTab Mini - Duplicate payment,"Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Duplicate payment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-13 12:08:37.214828,NovaTab Mini,Billing,Finance,Low,Neutral,"NovaTab Mini - Duplicate payment: Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing t...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
637d5381-caaf-4913-8347-ff22c8bdfd9e,Sophia Johnson,sophia.johnson24@outlook.com,Need help with my USB-C Cable,"Hi NovaTech,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-13 13:04:37.219805,USB-C Cable,Returns,Returns,Low,Neutral,"Need help with my USB-C Cable: Hi NovaTech,

I recently purchased the USB-C Cable and I've been experiencing th...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
3bf06639-2a64-4b0a-896e-e2c6a99fc4b7,Benjamin Jackson,benjamin.jackson946@gmail.com,NovaTab Mini - Coverage question,"Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-13 16:21:37.223121,NovaTab Mini,General Inquiry,Customer Support,Low,Neutral,"NovaTab Mini - Coverage question: Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing t...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
e27e2f6c-b07b-477e-b693-5e463ffe8f3f,Olivia Taylor,olivia.taylor874@icloud.com,Assistance required for Laptop Sleeve,"Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-14 02:29:37.236869,Laptop Sleeve,General Inquiry,Customer Support,Low,Neutral,"Assistance required for Laptop Sleeve: Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been exp...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
748ec91d-43f6-4c5c-ba27-c034517b11e7,James Wilson,james.wilson744@gmail.com,NovaBook Pro 15 - Coverage question,"Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-14 07:32:37.233039,NovaBook Pro 15,General Inquiry,Customer Support,Low,Neutral,"NovaBook Pro 15 - Coverage question: Dear Customer Service,

I recently purchased the NovaBook Pro 15 and I've been e...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
467577d6-2ab3-4413-bfa9-53b6a3b817b5,Ava Thomas,ava.thomas891@outlook.com,Need help with my NovaBuds Pro,"Good morning,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-14 11:17:37.186982,NovaBuds Pro,Billing,Finance,High,Negative,"Need help with my NovaBuds Pro: Good morning,

I recently purchased the NovaBuds Pro and I've been experiencing ...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a8c4e503-349e-44e1-9057-4b5355d4d75f,Michael Brown,michael.brown787@yahoo.com,Assistance required for NovaWatch Active,"Hello Support Team,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Requesting replacement.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-14 18:41:37.194493,NovaWatch Active,Returns,Returns,High,Negative,"Assistance required for NovaWatch Active: Hello Support Team,

I recently purchased the NovaWatch Active and I've been exp...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
33fbc3bc-017c-4ad3-a470-09300c6a5613,Benjamin Jackson,benjamin.jackson883@gmail.com,NovaWatch Active - Incorrect charge,"Dear Customer Service,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-15 19:07:37.193439,NovaWatch Active,General Inquiry,Customer Support,Low,Neutral,"NovaWatch Active - Incorrect charge: Dear Customer Service,

I recently purchased the NovaWatch Active and I've been ...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
435b5281-c8a8-4a30-8609-b2b4aaef1b1a,Ava Thomas,ava.thomas91@outlook.com,Problem with NovaTab 11,"Good morning,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Requesting replacement.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-15 22:18:37.223441,NovaTab 11,Returns,Returns,High,Negative,"Problem with NovaTab 11: Good morning,

I recently purchased the NovaTab 11 and I've been experiencing th...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
cb6e32b4-5d6e-45d7-89b9-9d460e951721,Olivia Taylor,olivia.taylor851@icloud.com,Need help with my Laptop Sleeve,"Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-16 06:03:37.203865,Laptop Sleeve,General Inquiry,Customer Support,Low,Neutral,"Need help with my Laptop Sleeve: Dear Customer Service,

I recently purchased the Laptop Sleeve and I've been exp...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
4b5d2d42-447b-4869-be6d-57c5b9c2c8da,Emily Davis,emily.davis353@gmail.com,Software crashes on my NovaBuds Lite,"Hello Support Team,

I recently purchased the NovaBuds Lite and I've been experiencing the following issue: Software crashes.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-16 14:18:37.225609,NovaBuds Lite,Technical Support,Technical Support,High,Negative,"Software crashes on my NovaBuds Lite: Hello Support Team,

I recently purchased the NovaBuds Lite and I've been experi...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
51bf5740-8c57-44b4-9f0e-0323c177946a,Olivia Taylor,olivia.taylor475@icloud.com,65W Fast Charger - Warranty claim,"Hi NovaTech,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-17 03:33:37.219301,65W Fast Charger,Warranty,Warranty,Medium,Neutral,"65W Fast Charger - Warranty claim: Hi NovaTech,

I recently purchased the 65W Fast Charger and I've been experienci...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
48412ead-537a-45af-8426-e301e9011bac,Sophia Johnson,sophia.johnson746@outlook.com,Laptop Sleeve - Duplicate payment,"Hello Support Team,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Duplicate payment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-17 04:24:37.200891,Laptop Sleeve,Billing,Finance,Low,Neutral,"Laptop Sleeve - Duplicate payment: Hello Support Team,

I recently purchased the Laptop Sleeve and I've been experi...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
95c18b19-d8b4-41e7-aafc-9c2f5b3b0f1b,James Wilson,james.wilson896@gmail.com,Problem with NovaBuds Lite,"Good morning,

I recently purchased the NovaBuds Lite and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-17 09:02:37.193210,NovaBuds Lite,Returns,Returns,Low,Neutral,"Problem with NovaBuds Lite: Good morning,

I recently purchased the NovaBuds Lite and I've been experiencing...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
674a174f-b96f-4b5e-960a-a2d7b4dcf070,Daniel Martinez,daniel.martinez851@hotmail.com,Assistance required for NovaPhone Lite,"Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Coverage question.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-17 14:30:37.210786,NovaPhone Lite,General Inquiry,Customer Support,Low,Neutral,"Assistance required for NovaPhone Lite: Hi NovaTech,

I recently purchased the NovaPhone Lite and I've been experiencing...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
69b2d21f-11f0-4969-b72f-f799a4fa40d0,Sophia Johnson,sophia.johnson609@outlook.com,Delayed shipment on my NovaBuds Pro,"Good morning,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-17 22:20:37.235583,NovaBuds Pro,Delivery,Logistics,Low,Neutral,"Delayed shipment on my NovaBuds Pro: Good morning,

I recently purchased the NovaBuds Pro and I've been experiencing ...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
65322d03-9e62-4a97-986d-e93ad26b8d12,Benjamin Jackson,benjamin.jackson697@gmail.com,Requesting return on my NovaPhone Lite,"Good morning,

I recently purchased the NovaPhone Lite and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-18 10:53:37.228525,NovaPhone Lite,Returns,Returns,Low,Neutral,"Requesting return on my NovaPhone Lite: Good morning,

I recently purchased the NovaPhone Lite and I've been experiencin...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
b7cad2c6-0166-4dc9-9016-b48dd7ce2b39,Michael Brown,michael.brown230@yahoo.com,65W Fast Charger - Package never arrived,"Hi NovaTech,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-18 15:09:37.231778,65W Fast Charger,General Inquiry,Customer Support,Low,Neutral,"65W Fast Charger - Package never arrived: Hi NovaTech,

I recently purchased the 65W Fast Charger and I've been experienci...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
f68ceaa0-1818-4792-9f00-4b3334b28202,Charlotte White,charlotte.white150@yahoo.com,Need help with my NovaBook Air 13,"Hello Support Team,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-18 18:55:37.207554,NovaBook Air 13,General Inquiry,Customer Support,Low,Neutral,"Need help with my NovaBook Air 13: Hello Support Team,

I recently purchased the NovaBook Air 13 and I've been expe...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
5d96c996-651b-41d4-8349-8a29ebde6f36,Emily Davis,emily.davis733@gmail.com,NovaBook Pro 15 - Battery drains quickly,"Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Battery drains quickly.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-18 19:23:37.194827,NovaBook Pro 15,Technical Support,Technical Support,Medium,Neutral,"NovaBook Pro 15 - Battery drains quickly: Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been expe...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
381c9de9-fc8e-45d7-bc12-882d7a154ab7,Ethan Anderson,ethan.anderson112@gmail.com,Need help with my NovaTab Mini,"Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-19 00:37:37.232448,NovaTab Mini,Delivery,Logistics,Low,Neutral,"Need help with my NovaTab Mini: Hi NovaTech,

I recently purchased the NovaTab Mini and I've been experiencing t...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
dea2daf9-b1c9-4ebc-80ca-b2de671b6f19,Michael Brown,michael.brown631@yahoo.com,Problem with NovaBook Pro 15,"Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been experiencing the following issue: Duplicate payment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-20 23:35:37.215641,NovaBook Pro 15,Billing,Finance,Low,Neutral,"Problem with NovaBook Pro 15: Hello Support Team,

I recently purchased the NovaBook Pro 15 and I've been expe...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
c608fffb-8fe5-4ac9-afc6-fc5614e259b1,Ava Thomas,ava.thomas104@outlook.com,Need help with my NovaTab 11,"Good morning,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-22 04:58:37.192756,NovaTab 11,General Inquiry,Customer Support,Low,Neutral,"Need help with my NovaTab 11: Good morning,

I recently purchased the NovaTab 11 and I've been experiencing th...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
f2ee7ecd-21f4-40f4-885a-60e4e692c8e9,Sophia Johnson,sophia.johnson317@outlook.com,Problem with NovaBuds Pro,"Hi NovaTech,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-22 07:31:37.192646,NovaBuds Pro,Delivery,Logistics,Low,Neutral,"Problem with NovaBuds Pro: Hi NovaTech,

I recently purchased the NovaBuds Pro and I've been experiencing t...","Dear Sophia Johnson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
a161b337-d1eb-4d90-a919-dfea1e0989ca,Daniel Martinez,daniel.martinez13@hotmail.com,Need help with my NovaTab 11,"Hi NovaTech,

I recently purchased the NovaTab 11 and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-22 14:56:37.220134,NovaTab 11,Warranty,Warranty,Low,Neutral,"Need help with my NovaTab 11: Hi NovaTech,

I recently purchased the NovaTab 11 and I've been experiencing the...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
78f0d6f3-bae4-4bdd-9a71-e504fcdc83e2,Emily Davis,emily.davis552@gmail.com,Problem with Wireless Charging Pad,"Dear Customer Service,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Requesting return.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-22 18:38:37.225394,Wireless Charging Pad,Returns,Returns,Low,Neutral,"Problem with Wireless Charging Pad: Dear Customer Service,

I recently purchased the Wireless Charging Pad and I've ...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
78a877c1-421f-41a2-8356-80d2e284ff98,Emily Davis,emily.davis538@gmail.com,65W Fast Charger - Wrong item received,"Hello Support Team,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-22 19:32:37.200211,65W Fast Charger,General Inquiry,Customer Support,Low,Neutral,"65W Fast Charger - Wrong item received: Hello Support Team,

I recently purchased the 65W Fast Charger and I've been exp...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
e51d5589-86c3-4dcf-b906-784a4bae4170,Michael Brown,michael.brown923@yahoo.com,NovaPhone X - Requesting replacement,"Good morning,

I recently purchased the NovaPhone X and I've been experiencing the following issue: Requesting replacement.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-06-23 06:34:37.232917,NovaPhone X,Returns,Returns,High,Negative,"NovaPhone X - Requesting replacement: Good morning,

I recently purchased the NovaPhone X and I've been experiencing t...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
7448945d-eebc-484c-a405-0a200f80a440,Charlotte White,charlotte.white419@yahoo.com,Problem with Laptop Sleeve,"Hello Support Team,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Refund request.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-24 17:32:37.235119,Laptop Sleeve,Billing,Finance,High,Negative,"Problem with Laptop Sleeve: Hello Support Team,

I recently purchased the Laptop Sleeve and I've been experi...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
e0164041-cf25-4d98-8c05-4a6c29bcce4b,Charlotte White,charlotte.white784@yahoo.com,Need help with my NovaTab Mini,"Dear Customer Service,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-26 05:12:37.197903,NovaTab Mini,General Inquiry,Customer Support,Low,Neutral,"Need help with my NovaTab Mini: Dear Customer Service,

I recently purchased the NovaTab Mini and I've been expe...","Dear Charlotte White,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
e3d25aea-8bf1-476b-97c4-ec38fc8d874a,Ethan Anderson,ethan.anderson562@gmail.com,Wireless Charging Pad - Tracking not updating,"Good morning,

I recently purchased the Wireless Charging Pad and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-26 22:30:37.220247,Wireless Charging Pad,Delivery,Logistics,Medium,Neutral,"Wireless Charging Pad - Tracking not updating: Good morning,

I recently purchased the Wireless Charging Pad and I've been expe...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
1f4010d5-55ed-49bb-bc44-8834d314c4de,James Wilson,james.wilson176@gmail.com,Problem with NovaWatch Pro,"Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing the following issue: Wrong item received.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-28 01:52:37.204905,NovaWatch Pro,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaWatch Pro: Hi NovaTech,

I recently purchased the NovaWatch Pro and I've been experiencing ...","Dear James Wilson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
d92b8642-4543-4759-9952-cb2ad13a18ad,Daniel Martinez,daniel.martinez409@hotmail.com,NovaWatch Active - Incorrect charge,"Hello Support Team,

I recently purchased the NovaWatch Active and I've been experiencing the following issue: Incorrect charge.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-28 07:31:37.235843,NovaWatch Active,General Inquiry,Customer Support,Low,Neutral,"NovaWatch Active - Incorrect charge: Hello Support Team,

I recently purchased the NovaWatch Active and I've been exp...","Dear Daniel Martinez,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
ce45eb35-7263-4c9e-9381-d42be48c8da1,Emily Davis,emily.davis602@gmail.com,65W Fast Charger - Delayed shipment,"Good morning,

I recently purchased the 65W Fast Charger and I've been experiencing the following issue: Delayed shipment.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-29 07:26:37.215330,65W Fast Charger,Delivery,Logistics,Low,Neutral,"65W Fast Charger - Delayed shipment: Good morning,

I recently purchased the 65W Fast Charger and I've been experienc...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
585a47c9-a24e-4ec6-bd05-f4084feebf08,Michael Brown,michael.brown576@yahoo.com,Repair status on my USB-C Cable,"Hello Support Team,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Repair status.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-06-29 17:39:37.218518,USB-C Cable,Warranty,Warranty,Low,Neutral,"Repair status on my USB-C Cable: Hello Support Team,

I recently purchased the USB-C Cable and I've been experien...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
07a1a55c-81c3-4c66-9dbc-602531be068e,Michael Brown,michael.brown517@yahoo.com,Need help with my NovaTab Mini,"Hello Support Team,

I recently purchased the NovaTab Mini and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Looking forward to your response.",2026-06-30 08:04:37.217795,NovaTab Mini,Delivery,Logistics,Medium,Neutral,"Need help with my NovaTab Mini: Hello Support Team,

I recently purchased the NovaTab Mini and I've been experie...","Dear Michael Brown,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
8cdde04d-4a80-4f98-b982-26e12a127d19,Olivia Taylor,olivia.taylor137@icloud.com,Warranty claim on my USB-C Cable,"Dear Customer Service,

I recently purchased the USB-C Cable and I've been experiencing the following issue: Warranty claim.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-06-30 15:24:37.205846,USB-C Cable,Warranty,Warranty,Medium,Neutral,"Warranty claim on my USB-C Cable: Dear Customer Service,

I recently purchased the USB-C Cable and I've been exper...","Dear Olivia Taylor,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
2ecdea9c-37b8-4397-bdf5-cf4fb4570a1c,Ava Thomas,ava.thomas683@outlook.com,Problem with NovaBuds Pro,"Dear Customer Service,

I recently purchased the NovaBuds Pro and I've been experiencing the following issue: Package never arrived.

I would appreciate your assistance in resolving this problem as soon as possible.

Kind regards.",2026-07-01 02:07:37.233106,NovaBuds Pro,General Inquiry,Customer Support,Low,Neutral,"Problem with NovaBuds Pro: Dear Customer Service,

I recently purchased the NovaBuds Pro and I've been expe...","Dear Ava Thomas,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
0fecb51f-8b2b-467c-9f19-c639b54495ef,Emily Davis,emily.davis203@gmail.com,Assistance required for NovaBook Air 13,"Dear Customer Service,

I recently purchased the NovaBook Air 13 and I've been experiencing the following issue: Software crashes.

I would appreciate your assistance in resolving this problem as soon as possible.

Thank you.",2026-07-01 05:09:37.198935,NovaBook Air 13,Technical Support,Technical Support,High,Negative,"Assistance required for NovaBook Air 13: Dear Customer Service,

I recently purchased the NovaBook Air 13 and I've been e...","Dear Emily Davis,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
4a5827cb-3f54-4b69-9670-a99285e8f9e5,Ethan Anderson,ethan.anderson428@gmail.com,Need help with my NovaPhone X,"Hello Support Team,

I recently purchased the NovaPhone X and I've been experiencing the following issue: Duplicate payment.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-07-01 13:07:37.191104,NovaPhone X,Billing,Finance,Low,Neutral,"Need help with my NovaPhone X: Hello Support Team,

I recently purchased the NovaPhone X and I've been experien...","Dear Ethan Anderson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
7a5b882c-afc6-4a51-b619-0c50a7708af9,Benjamin Jackson,benjamin.jackson270@gmail.com,Tracking not updating on my Laptop Sleeve,"Good morning,

I recently purchased the Laptop Sleeve and I've been experiencing the following issue: Tracking not updating.

I would appreciate your assistance in resolving this problem as soon as possible.

Please help as soon as possible.",2026-07-01 17:52:37.189186,Laptop Sleeve,Delivery,Logistics,Medium,Neutral,"Tracking not updating on my Laptop Sleeve: Good morning,

I recently purchased the Laptop Sleeve and I've been experiencing...","Dear Benjamin Jackson,

Thank you for contacting NovaTech Support. Your request has been received and assigned to the appropriate team.

Kind regards,
NovaTech Support",Open
